Date,FX_R,IsPrem_R,BcPrem_R,FiPrem_R,TcPrem_R,SiPrem_R,EcPrem_R,OVX_C,OVX_PC,OVX_NC
2016/6/8,0,0.695850602,0.209082878,0.306111334,0.218380885,1.395247051,0.09033923,-1.020001,0,-1.020001
2016/6/13,0.768154253,-2.89714658,-1.15952199,-1.971017972,-2.184915513,-2.520267448,-1.657023864,7.550003,7.550003,0
2016/6/14,0.058638356,0.566388803,0.495464188,0.909658766,0.463269233,-0.113821243,0.878562925,0.349999,0.349999,0
2016/6/15,-0.160389871,-0.183775734,0.136303922,0.174245234,-0.122697562,0.585612358,-0.191297254,-0.489998,0,-0.489998
2016/6/16,-0.012357503,-1.05301163,-0.33463454,-1.818144666,-0.084488863,-1.334684817,-0.959405595,1.91,1.91,0
2016/6/17,-0.074154179,0.801872465,0.231011334,1.190572643,0.931834159,1.484044877,1.220886456,-3.140004,0,-3.140004
2016/6/20,-0.296836833,0.747014021,0.472194694,0.623028936,-0.250144629,0.27638167,0.507409604,-2.359996,0,-2.359996
2016/6/21,-0.254302993,0.645352092,0.306810298,0.490275121,0.511144952,1.154051568,0.224101585,1.379997,1.379997,0
2016/6/22,-0.127475671,-0.098636103,0.110657549,0.072916641,2.502976703,0.197218702,0.83704196,2.880001,2.880001,0
2016/6/23,-0.638191893,0.044597983,-0.344305224,-0.412545356,-0.23426026,-1.036507953,-0.214786841,-3.150002,0,-3.150002
2016/6/24,1.73261898,-2.139890366,-1.624929105,-2.446397397,-2.421209232,-2.823902304,-2.388773099,3.230004,3.230004,0
2016/6/27,0.258700339,-0.13715365,0.721903224,-1.357078708,0.001772629,-1.138058197,0.784533904,-0.480004,0,-0.480004
2016/6/28,-0.537568348,-0.235015161,0.527553151,0.414410557,1.592047263,0.934833963,-0.016411562,-2.669998,0,-2.669998
2016/6/29,-0.386052688,1.93140466,1.289671613,0.72543676,0.160562717,1.316814739,1.303951956,-1.889999,0,-1.889999
2016/6/30,-0.114714454,0.045038155,0.142379934,0.7212131,0.430825239,1.882333097,0.116692646,-0.200001,0,-0.200001
2016/7/1,0.037247416,-0.687174631,-0.773124326,0.254193169,1.418371722,1.326058621,0.408895041,-1.91,0,-1.91
2016/7/5,0.372335474,1.181715596,0.431974879,0.034380834,-1.033269236,-0.866146202,0.473392736,3.900002,3.900002,0
2016/7/6,0.07109957,-1.280915692,-0.662238454,-1.627948533,-0.372875109,-1.702433691,-1.266682724,1.349998,1.349998,0
2016/7/7,-0.058692697,0.807999332,0.001327084,-0.162766829,0.373455686,1.462330591,0.437312604,1.810002,1.810002,0
2016/7/11,-0.479090038,0.969615243,0.32725503,1.243823405,1.154107767,2.969136156,0.953264408,-0.730004,0,-0.730004
2016/7/12,-0.236039506,-0.12155489,-0.254371977,0.708621317,0.427292714,0.274511881,0.102530689,-2.84,0,-2.84
2016/7/13,0.189901002,2.425318997,-1.553282778,1.182592666,0.215944719,-0.872593037,0.522811737,3.43,3.43,0
2016/7/14,-0.574837647,4.052700166,-0.043949479,0.550542995,0.006479174,0.276238437,1.173553012,-4.799999,0,-4.799999
2016/7/15,-0.290643165,-0.181349807,0.051084768,1.402346431,0.429021772,0.111822022,1.198561316,-1.639999,0,-1.639999
2016/7/18,0.094029149,0.064434257,-0.02335448,0.900086859,1.897679154,0.054497526,0.622711506,1.490002,1.490002,0
2016/7/19,0.27242837,-0.293309555,-0.445012496,0.726783708,0.059519823,0.511725314,0.365189208,-0.950001,0,-0.950001
2016/7/20,0.124914122,-1.112647691,0.175906231,-0.51513031,-3.68137977,-0.343816096,0.123716539,-0.180001,0,-0.180001
2016/7/21,-0.099806625,1.584652872,0.208759011,0.276285633,-0.421887636,0.975426107,0.476967591,1.110001,1.110001,0
2016/7/22,-0.103028411,-0.236966553,0.167005138,-0.504088939,0.353642544,-0.503035495,-0.680898298,0.719997,0.719997,0
2016/7/25,0.609432134,-0.04738896,-0.134785263,-0.030189154,-0.057961159,0.119042882,-0.280875702,2.120003,2.120003,0
2016/7/26,-0.279572565,-1.401660756,0.460448079,0.176953132,2.557295069,0.961519297,0.2002489,0.299999,0.299999,0
2016/7/27,-0.274126223,0.11083107,-0.311369097,0.066598345,0.249178875,0.960328266,-0.065959437,0.329998,0.329998,0
2016/7/28,-0.115574436,0.099388553,-0.3618447,0.324138468,0.324834166,0.561690794,-0.319268271,1.330002,1.330002,0
2016/7/29,-0.481596147,-1.191935418,-0.934967449,-1.021455295,-0.346976105,-1.694104945,0.429292682,-1.849998,0,-1.849998
2016/8/1,-0.876724382,0.983106481,-0.065417737,0.549885627,0.54023754,2.143967515,1.123189847,3.139999,3.139999,0
2016/8/2,0.329698199,0.88263276,0.198162464,-0.31776088,0.08652905,-0.293948716,1.010535157,1.48,1.48,0
2016/8/3,0.113751264,-0.992836016,-0.391175733,-0.381156847,-2.191964757,-1.518366939,-0.659083755,-1.060002,0,-1.060002
2016/8/4,-0.012624669,-0.014059653,-0.111715262,0.222138438,-0.70014781,0.822889107,-0.164750367,-1.540001,0,-1.540001
2016/8/5,-0.369318182,0.656474528,0.257561411,0.682591021,1.49841044,1.181822586,0.921269258,-1.599998,0,-1.599998
2016/8/8,-0.437220797,0.290785771,0.29867707,1.26487124,-0.45503093,0.38221065,0.665301435,-0.360001,0,-0.360001
2016/8/9,-0.206841687,0.987889353,-0.102946445,0.510599663,0.010862592,0.098978367,-0.457479996,-1.380001,0,-1.380001
2016/8/10,-0.969387755,0.175648964,1.04605762,0.894847719,1.246501546,0.458594384,-0.015049184,-0.439998,0,-0.439998
2016/8/11,0.833977331,-0.547904763,0.448038453,-0.642606192,-0.231485179,-1.302384801,-1.10157386,-0.029999,0,-0.029999
2016/8/12,0.348076002,0.209879898,0.100214681,0.328304757,0.145699018,0.423104725,0.072210745,-1.510002,0,-1.510002
2016/8/15,-0.308681263,-0.862306424,-0.368627636,-0.944671136,-0.536970743,0.397796108,0.770809503,-0.5,0,-0.5
2016/8/16,-0.095764037,0.706797342,-0.250299247,0.097652871,0.010880677,-1.28521471,-0.275006758,0.170002,0.170002,0
2016/8/17,0.370642554,0.265727065,1.089669074,0.21683041,0.529971894,0.543981992,-0.052291688,-2.330002,0,-2.330002
2016/8/18,0.019100372,1.291103739,-0.448646423,0.591441834,-0.141710437,-0.34132456,-0.201236863,1.630001,1.630001,0
2016/8/19,0.630191922,-1.048401342,-0.742501267,-1.455786165,-0.780299151,-0.856313837,-1.458439633,-1.869999,0,-1.869999
2016/8/22,0.581965398,-0.102667499,-1.572282166,-1.410686343,-0.528158167,-0.768023183,0.13637244,1.529999,1.529999,0
2016/8/23,0.081758435,0.509784334,0.144753246,0.874284913,-1.031994212,0.54388202,0.363177715,1.119999,1.119999,0
2016/8/24,-0.204229114,-0.866789664,0.28319055,-0.925463349,0.904182206,-0.290224527,0.236199722,-0.07,0,-0.07
2016/8/25,-0.302247969,-0.505465117,0.5924356,1.574967902,-0.034431711,1.776770633,0.724496017,-0.700001,0,-0.700001
2016/8/26,0.300006316,0.154748631,0.014140327,0.22725214,0.718382185,0.091976231,0.022368606,-0.709999,0,-0.709999
2016/8/29,-0.226693114,-0.944707028,0.305573063,0.344303064,-0.985592971,-0.270065369,-0.686830327,0.670002,0.670002,0
2016/8/30,0.183028811,0.586182477,0.591070953,0.916233623,0.047739185,-0.515325246,0.511005743,1.309998,1.309998,0
2016/8/31,-0.031499039,-1.398432944,-0.555675878,-0.909147663,-0.062110148,0.512716904,-1.161688203,1.470001,1.470001,0
2016/9/1,-0.085074204,-0.893062434,-0.679084226,-1.01361274,-2.134789103,-1.209561627,0.476481043,1.720001,1.720001,0
2016/9/2,-0.236518448,0.653846956,-0.165631905,0.533769739,2.068377446,0.157009591,-0.868538986,-2.580002,0,-2.580002
2016/9/6,-1.523628892,2.182954468,0.63346605,2.044124502,0.707284211,2.428791034,3.16190667,1.209999,1.209999,0
2016/9/7,0.295316663,0.814863459,0.113832895,0.438396622,0.893337496,1.966419081,0.291872782,-1.219997,0,-1.219997
2016/9/8,0.236837894,-0.169196769,0.495856728,0.539616763,0.916954591,-0.368941921,0.339963908,-0.420002,0,-0.420002
2016/9/9,1.031322839,-1.004005115,-0.283719805,-1.090019429,-0.127731416,-1.611372315,-1.234076975,1.510002,1.510002,0
2016/9/12,0.041084634,-2.104429415,-1.581977248,-1.795496964,-3.383719915,-2.431983348,-4.039372249,-0.560001,0,-0.560001
2016/9/13,0.60969831,-0.622734689,-0.373417553,-0.466466923,-0.16482836,-0.002828822,0.69179428,1.939998,1.939998,0
2016/9/14,-0.486686762,-0.730731814,0.106902367,-0.507190222,-1.018296059,-0.68924025,-1.523180987,1.370003,1.370003,0
2016/9/19,-0.851923138,0.567258007,0.415096491,2.051504735,1.608258529,4.102829559,4.290775484,-2.810001,0,-2.810001
2016/9/20,-0.299143939,1.223501452,-0.070199501,0.066731343,-0.639015822,0.236328356,0.196080418,1.330002,1.330002,0
2016/9/21,-0.561779821,0.522839181,2.365895539,0.507187714,1.282030247,0.57452092,0.319805621,-1.140004,0,-1.140004
2016/9/22,0.56816358,0.520177499,-0.343989569,-0.021644497,-0.845569306,0.533017709,-0.497773945,1.720002,1.720002,0
2016/9/23,-0.012767316,0.189450814,0.104394634,0.414746856,0.440582887,0.941351274,0.606466042,2.319999,2.319999,0
2016/9/26,0.373491668,-1.097918812,-0.447802315,-0.982366845,-0.476513821,-1.941461971,-0.26241114,1.010003,1.010003,0
2016/9/29,-0.069967878,1.480981047,0.220595859,0.961445608,0.40835058,0.974055249,0.715843448,-2.850003,0,-2.850003
2016/9/30,-0.30552815,-0.857610047,-0.287713346,-1.297968549,-0.40314437,-1.412122119,-0.630273691,-2.739998,0,-2.739998
2016/10/3,0.038308061,0.496296715,-0.321693042,0.033096849,0.602368142,1.581137647,0.480000082,-1.27,0,-1.27
2016/10/4,0.437182883,0.019658445,-0.011225529,0.697842189,-0.857068826,0.559948587,0.379044091,-0.380001,0,-0.380001
2016/10/5,-0.066721739,-0.939659111,0.229674842,-0.280530495,-0.02612912,-0.207190808,0.279342258,-1.009998,0,-1.009998
2016/10/6,0.063586939,0.338792462,-0.309681362,-0.188857577,-0.498685654,0.535152352,-0.260008981,-0.730004,0,-0.730004
2016/10/7,-0.063546532,-0.184691034,-0.161022442,-0.485052093,0.364780242,0.01203928,-0.641153097,0.68,0.68,0
2016/10/11,0.387880329,-0.219162444,-0.852525975,-0.283258639,-0.912274317,-0.214106867,-1.781493351,1.480004,1.480004,0
2016/10/12,0.16152019,-0.721201967,-0.322269788,0.845898862,0.179486145,0.737147601,-0.091106677,0.969997,0.969997,0
2016/10/13,0.328843357,-0.232675262,-0.104170631,-0.882708644,-0.334829838,-0.550403616,-0.05339393,-1.829998,0,-1.829998
2016/10/14,-0.066183423,0.100401754,-0.728567278,-0.330441943,-0.307914967,-0.417821778,-0.89714693,-1.670002,0,-1.670002
2016/10/17,0.245986944,-0.106724536,-0.241167422,-0.182548039,-0.896793337,-0.351511775,0.670093528,-0.669998,0,-0.669998
2016/10/18,-0.786485041,0.825114811,0.367057034,0.846171644,1.007300376,0.254876041,0.400412707,1.489998,1.489998,0
2016/10/19,-0.225132384,1.012245052,-0.028960865,0.167584189,0.658871321,0.92094775,0.813488687,-3.649998,0,-3.649998
2016/10/20,0.387720079,0.900388018,-0.003464654,0.032492557,0.243875276,0.319382407,0.358086275,-0.240001,0,-0.240001
2016/10/21,0.544510574,-0.283411724,-0.130800713,-0.040430602,-1.167307052,-0.804266189,-0.202245627,0.029998,0.029998,0
2016/10/24,-0.242443325,0.412038716,0.281282942,-0.202176999,-0.342538291,1.04524934,0.208189155,0.280003,0.280003,0
2016/10/25,-0.555502951,0.331842607,-0.338346872,0.438743017,0.724207383,0.922172373,0.99005009,1.139999,1.139999,0
2016/10/26,0.114260323,1.712453135,-0.169608983,-0.252907502,-0.731062421,-0.625200453,-0.618737268,1.459999,1.459999,0
2016/10/27,0.621373997,-0.310550703,-0.033577425,-0.186565723,-1.081375207,-1.239439314,-0.424508635,0.470002,0.470002,0
2016/10/28,-0.337124673,-0.410630718,-0.417180562,0.195150758,0.19189844,0.289947682,0.30668216,1.899997,1.899997,0
2016/10/31,-0.354071826,0.636119696,0.509365534,-0.160716479,-0.809790395,-0.274449921,-0.350793713,3.200001,3.200001,0
2016/11/1,0.133248731,-0.321787246,-0.574041822,-0.133843802,-0.176865073,0.267463389,-0.488638206,-0.879997,0,-0.879997
2016/11/2,-0.212280591,-1.554619838,-1.711317779,-0.58656804,-0.451482791,-1.596781812,-1.615128165,0.779999,0.779999,0
2016/11/3,-0.009525321,0.163952587,-0.421654409,-0.670593938,-0.206808725,-0.736749417,-0.778150003,0.630001,0.630001,0
2016/11/4,-0.060332783,0.654401693,0.105600313,0.324900539,-0.139431292,-0.142185388,-0.502753505,2.199997,2.199997,0
2016/11/7,0.022241286,2.234709694,0.022441112,0.452158496,-0.163936332,1.868201238,1.063621348,0.510002,0.510002,0
2016/11/8,-0.562261753,2.575771764,0.231903167,0.788087168,0.80310609,-0.306374735,-0.003894396,-0.64,0,-0.64
2016/11/9,1.063795802,-1.662815152,-2.421671053,-2.60478774,-0.693519061,-3.45505006,-3.719382578,-2.310001,0,-2.310001
2016/11/10,0.25287647,5.04577299,1.727953453,3.02595831,2.758885427,1.951973688,3.061754827,1.189999,1.189999,0
2016/11/11,0.662126372,-0.024649504,-0.320149097,0.352988613,-1.436005069,-2.254154804,-3.107155249,2.870002,2.870002,0
2016/11/14,0.319488818,-0.096470256,0.079242841,2.223265233,-1.447420841,-0.461595555,-0.123493524,4.859997,4.859997,0
2016/11/15,-0.558885975,0.476650606,2.42776208,-0.444896032,1.11417496,-0.353042969,-0.031107999,-0.739998,0,-0.739998
2016/11/16,-0.106753744,-1.309051292,-0.584356857,0.216456942,0.081929258,0.154272818,-0.163683807,0.66,0.66,0
2016/11/17,0.45261669,0.749055505,-0.289747648,0.025442453,0.461524273,0.812513492,-0.336516439,-2.720001,0,-2.720001
2016/11/18,0.26283676,-0.732674183,0.332786404,-0.50545958,-0.253834186,0.144457818,0.714070969,-0.809998,0,-0.809998
2016/11/21,-0.181006772,1.697887349,0.227683925,1.072656517,-0.168488094,0.143874274,-0.071537702,-0.850002,0,-0.850002
2016/11/22,-0.644051899,0.167248796,-0.026839088,0.244917205,1.733658347,1.556091626,1.039945066,0.98,0.98,0
2016/11/23,0.446835961,0.025501448,-0.060897457,0.236991308,0.774176843,0.605424616,0.924787663,0.850002,0.850002,0
2016/11/25,-0.234955045,1.342159076,0.300935635,2.317589265,0.561818391,-1.394934386,-0.757550628,5.919998,5.919998,0
2016/11/28,-0.160145701,1.674512635,1.490711446,0.519620776,-0.568356147,0.898638308,0.047639797,-0.899998,0,-0.899998
2016/11/29,0.053467526,-0.358329929,0.575564918,-0.86526404,-0.182487999,-0.961389816,0.230719135,2.529999,2.529999,0
2016/11/30,0.270338237,-1.267030561,3.051611842,0.16725362,0.21157206,0.330717966,0.569184513,-10.84,0,-10.84
2016/12/1,-0.025079942,-0.614150656,-0.466243908,0.947744533,0.220104135,0.166148085,-0.225020572,-3.799999,0,-3.799999
2016/12/2,-0.072122923,0.467694086,-0.127864864,0.114567941,-0.86924867,-2.121205824,-0.849028178,-4.940003,0,-4.940003
2016/12/5,0.527191138,-0.304770795,-0.81809648,-0.345425055,-0.640962931,0.185463234,-0.358301621,1.490002,1.490002,0
2016/12/6,-0.290307476,1.059234128,0.115633706,0.575738517,0.365530073,1.497487382,0.744820944,0.110001,0.110001,0
2016/12/7,-0.698140379,0.373029927,0.28531215,-0.076749477,0.520333162,-0.128901686,0.504581557,-1.060002,0,-1.060002
2016/12/8,0.044137583,1.103711454,0.445439238,1.065788751,0.484762385,1.898470292,1.475730701,-1.02,0,-1.02
2016/12/9,0.211136672,-0.542562581,0.172136612,0.342304372,-0.519122803,0.225113648,0.149056814,0.18,0.18,0
2016/12/12,0.01572327,0.192201366,-1.619750327,-0.120025339,-1.711723741,-0.432079037,-0.24722029,-4.91,0,-4.91
2016/12/13,-0.128910549,0.604174374,0.549685553,0.741559004,0.119897709,0.248524472,0.059516282,1.050001,1.050001,0
2016/12/14,0.497418461,-0.267814055,-0.294419288,-1.260439465,0.645561191,0.607506671,0.392325051,2.620001,2.620001,0
2016/12/15,-0.006265272,-0.376350953,0.107642753,1.105149804,-0.768977208,-0.088185767,-0.437909201,-0.389999,0,-0.389999
2016/12/16,0.332080201,-0.829594002,-0.174891917,-0.032972099,-0.373093176,-0.811141363,-0.158299581,-4.400002,0,-4.400002
2016/12/19,-0.143633298,-1.460259018,0.365423791,-0.940076098,-0.619344731,-1.216511663,-0.56877192,0.05,0.05,0
2016/12/20,0.187617261,1.773880957,-0.282238156,-0.09677692,0.072653604,-0.113351673,0.407927785,-1.8,0,-1.8
2016/12/21,-0.031210986,-1.051190682,-0.465845499,-0.49245943,-0.246096483,-1.170554051,0.149392671,0.959999,0.959999,0
2016/12/22,0.433968155,-1.291735049,-1.190053561,-1.78743124,-0.3096028,-0.4450853,-1.440592676,1.900002,1.900002,0
2016/12/23,0.018651497,-1.227781385,0.012077487,-0.278402878,-0.446586991,-0.202290327,-0.616160324,-0.390001,0,-0.390001
2016/12/27,0.329448329,-1.110049622,-0.173890235,0.524787023,-0.156124705,0.501565299,-0.018051475,0.1,0.1,0
2016/12/28,0.446082835,1.764244464,0.28686442,1.125114109,0.83982422,1.050175097,1.238429397,-0.09,0,-0.09
2016/12/29,-0.400925212,-0.838625433,-0.262250324,-0.808891015,-0.57638178,-0.916665201,-0.030809705,0.1,0.1,0
2016/12/30,0.492336275,0.528366439,1.526101398,0.998938256,1.110583984,0.820983181,1.042710761,0.82,0.82,0
2017/1/3,-0.459111358,-0.596034524,-0.321107878,0.012156745,0.443395384,0.611616669,-0.19652306,2.050001,2.050001,0
2017/1/4,-0.247639684,0.918826852,-0.004439459,0.018774246,-1.155297808,-0.012191397,0.175070734,-0.52,0,-0.52
2017/1/5,-1.3064391,0.554667493,0.020680762,0.762413597,0.742675876,0.453010573,0.917151796,-0.800002,0,-0.800002
2017/1/6,0.647717268,-0.418940223,0.19182657,0.163165075,-1.078273109,0.404507962,0.578880402,-1.09,0,-1.09
2017/1/9,0.274914089,-0.522216597,0.016290284,-0.174704572,0.43350758,-0.196700317,-0.370208973,3.260001,3.260001,0
2017/1/10,-0.479780672,0.056663034,-0.171284399,0.241430253,0.31044358,-0.027657011,-0.143760473,-0.119999,0,-0.119999
2017/1/11,-0.619834711,1.657500145,0.028823566,0.15809091,-0.458684243,-0.751708826,1.072598568,-0.66,0,-0.66
2017/1/12,-0.456750457,0.145905168,0.421181099,0.369810389,1.281487009,1.159507827,1.775794837,-0.580002,0,-0.580002
2017/1/13,-0.098098161,0.245829378,-0.295473412,-0.525593765,-0.660959391,-1.277942933,-0.275548896,-1.639999,0,-1.639999
2017/1/17,-0.522648084,-0.524076919,-0.542298038,-0.894097893,0.791197948,-0.222156617,-0.165169522,0.52,0.52,0
2017/1/18,0.955261901,0.668238491,0.506685777,-0.516376135,-0.971140801,0.049921266,-0.078817243,-0.01,0,-0.01
2017/1/19,-0.394259581,-0.014605196,-0.033816258,-0.341986268,0.130655173,-0.206980511,0.242986555,-0.360001,0,-0.360001
2017/1/20,-0.205826472,-0.074470773,0.053750919,0.169286056,-0.564348865,0.104540448,0.563473275,-1.689998,0,-1.689998
2017/1/23,-0.631445343,0.734105764,0.307978861,0.644112201,1.247241876,1.818217437,1.419898041,1.6,1.6,0
2017/1/24,0.233107677,0.223385182,0.847283457,-0.036073561,0.71908992,0.209673981,0.467671439,-1.200001,0,-1.200001
2017/2/2,-0.936633853,1.241257211,0.86480956,-0.583444116,-0.946590365,-0.225931639,-0.100949466,-0.200001,0,-0.200001
2017/2/3,-0.865090851,0.844798851,1.012263245,-0.155977871,0.475496873,0.217071649,1.117023011,-1.279998,0,-1.279998
2017/2/6,0.142736651,-0.014573067,4.281228924,1.803453901,0.009450632,0.277574598,0.782417934,1.26,1.26,0
2017/2/7,0.560414642,-0.237062557,-0.570728493,0.325820618,0.51631825,0.147613802,-0.14666819,0.24,0.24,0
2017/2/8,0.183616274,-1.344064441,-0.250180644,-0.300038352,-0.327835573,-0.38457345,0.362910459,-0.520001,0,-0.520001
2017/2/9,-0.176848875,0.635129842,0.237975747,0.136015725,-0.071163309,0.483943797,-0.157901292,-0.84,0,-0.84
2017/2/10,-0.244805927,1.383720304,-0.476334953,0.889864701,-0.090408541,0.580172424,0.06647424,-1.82,0,-1.82
2017/2/13,-0.029061319,0.120840619,0.285425656,0.180768776,-0.143052769,1.052334146,0.586437783,0.56,0.56,0
2017/2/14,-0.61369509,0.534832922,-0.234954057,0.161439319,-0.334554454,-0.011928229,0.324527723,0.5,0.5,0
2017/2/15,-0.029249269,2.648813714,1.63624931,0.544013006,1.205118303,0.705253707,0.276620365,0.26,0.26,0
2017/2/16,0.107278697,-1.170811038,-0.378134809,0.233188188,0.346503902,0.01781369,-0.273037306,-0.379999,0,-0.379999
2017/2/17,0.331233357,-0.363107772,0.262474903,-0.287207742,-0.018524137,0.462873966,-0.191700073,-2.08,0,-2.08
2017/2/21,-0.333376489,0.583009255,-0.478818063,-0.200759011,-0.855227985,0.194860381,-0.192151041,0.5,0.5,0
2017/2/22,-0.035722404,0.306411693,0.654321676,-0.14068578,-0.443015435,-0.527498641,0.58324233,1.299999,1.299999,0
2017/2/23,-0.103956858,-0.267270154,0.091908018,-0.485911855,-0.042639671,-0.078392284,-0.062759533,-1.299999,0,-1.299999
2017/2/24,-0.308943089,-0.832786096,0.030375175,-0.164028247,0.101140247,0.292211133,0.13606277,-0.070002,0,-0.070002
2017/3/1,0.378404828,0.223531243,-0.081217571,-0.291677778,-0.229215212,-1.327016746,-0.541393538,-1.049999,0,-1.049999
2017/3/2,0.461473465,0.270221729,0.130189657,0.59468529,0.067458023,-0.064384667,-0.01621599,1.270001,1.270001,0
2017/3/3,0.02587908,-1.043654049,0.571823083,-0.380758285,-0.268119858,-0.92617025,-0.403700524,-0.350001,0,-0.350001
2017/3/6,0.190808835,0.367763128,-0.333074152,0.650654477,0.16365584,-0.072579591,0.396237993,1.369999,1.369999,0
2017/3/7,-0.306649451,0.870409676,0.63558564,0.09310506,0.407998496,1.017112827,0.535501987,-0.5,0,-0.5
2017/3/8,0.129512708,-0.83415364,-0.1949455,0.566280946,-0.057061444,0.594782991,0.240699681,5.280001,5.280001,0
2017/3/9,0.316895715,-1.078921448,-0.70680413,-0.412379934,-0.516098229,-1.203572754,-0.691920042,0.24,0.24,0
2017/3/10,0.167617574,-0.523886554,-0.662091438,0.341299599,-0.494986396,-0.555151129,-1.482787681,1.470001,1.470001,0
2017/3/13,-0.45695897,0.372033358,0.672250967,0.645876402,2.249917264,1.382183536,1.114342182,-1.060002,0,-1.060002
2017/3/14,0.096983804,-0.043259501,0.248827912,0.227359555,1.350287286,-0.034664485,1.196083008,0.8,0.8,0
2017/3/15,-1.492103478,0.553679368,-0.150349437,0.165416178,0.200254834,0.12240138,-0.074510834,-3.109999,0,-3.109999
2017/3/16,0.009835743,0.416798248,0.651873221,0.135149252,1.557535598,1.63843854,0.798803663,-1.450001,0,-1.450001
2017/3/17,0.095069499,0.758219199,1.108956787,0.461697251,-0.027371024,0.906543259,1.462197479,-1.179998,0,-1.179998
2017/3/20,-0.491271739,0.128066573,-0.094904266,0.023886753,0.604522307,0.141217106,0.063894172,0.66,0.66,0
2017/3/21,0.42128822,-0.117826895,0.203164511,-0.038897709,0.664504482,1.42049889,0.120676242,2.459999,2.459999,0
2017/3/22,-0.052440104,-0.619322973,0.925957056,-0.38451008,-1.252059977,-0.585036721,-0.333866328,-0.520001,0,-0.520001
2017/3/23,-0.05902607,-0.204355847,1.312939897,0.351326037,0.274757251,0.139726039,0.109503035,-0.259998,0,-0.259998
2017/3/24,-0.354365587,-0.786513399,0.312338307,-0.351021323,0.675704122,-0.501204035,-0.539507528,1.199999,1.199999,0
2017/3/27,-0.408311107,-0.369600567,-0.988385359,-0.525108446,-1.672801553,0.068032344,-1.02297761,-0.209999,0,-0.209999
2017/3/28,0.062820301,-0.235876475,0.069839476,-0.376227715,-0.06887982,0.465630794,-0.270285441,-0.860001,0,-0.860001
2017/3/29,-0.287470262,-0.120378781,-0.011747095,0.240046932,-0.041246429,-1.026212644,0.227548213,-1.379999,0,-1.379999
2017/3/30,0.450674355,0.295823773,-0.10436138,-0.284701789,0.231089772,0.162921994,-0.108408506,-0.720001,0,-0.720001
2017/3/31,0.056081549,-0.496579686,0.055052092,-0.343697587,0.612726441,-1.216466896,-0.270628697,-0.23,0,-0.23
2017/4/5,0.197823937,1.605949242,0.003120588,0.291329811,2.251895414,1.773810101,1.098689627,0.14,0.14,0
2017/4/6,0.539651201,-0.701103664,0.003207984,-0.287312212,-0.742659565,-0.625055264,0.168049108,-0.939999,0,-0.939999
2017/4/7,0.173463376,-0.927023657,-0.508257365,-0.628545839,0.66317368,-0.258373815,-0.52000178,0.669998,0.669998,0
2017/4/10,0.124154605,0.917461603,-0.306108659,0.30215625,-0.407430913,-0.324774321,0.21461293,-0.75,0,-0.75
2017/4/11,0.00652635,-0.215780951,-1.173919031,-0.650517345,0.288042789,-0.011569031,-0.958614903,0.560001,0.560001,0
2017/4/12,-0.822266453,0.178933024,-0.045721547,-0.000500152,-0.61842361,-0.208717558,0.645975553,-0.35,0,-0.35
2017/4/13,-0.24675111,-1.39852771,0.362895124,-0.074787336,-0.324353604,0.083831827,0.664944704,-0.9,0,-0.9
2017/4/17,0.082453826,-1.613226637,-1.564262659,-1.508171914,-1.162627165,-1.759610898,-1.711090954,-0.220001,0,-0.220001
2017/4/18,0.184544406,-0.063418155,1.048931838,-0.147721676,0.325758973,0.360913253,0.567220591,1.08,1.08,0
2017/4/19,0.046051117,-3.058850099,-1.132945164,-1.122570095,-0.364466635,-0.812566015,-0.409556688,2.93,2.93,0
2017/4/20,-0.036166365,-0.82239874,0.379299807,0.336803687,1.164163079,0.018537611,-0.06208758,-1.85,0,-1.85
2017/4/21,-0.111827391,1.419370383,-0.175972534,0.547457851,-0.094745685,1.349282834,1.625991067,2.1,2.1,0
2017/4/24,-0.339150477,-0.055138381,-0.061643211,0.152068608,0.072757575,-0.225620902,0.373809465,-0.18,0,-0.18
2017/4/25,-0.416294975,1.705325787,0.875762372,1.600250489,1.381431422,1.134466485,1.445356338,-0.49,0,-0.49
2017/4/26,-0.053083839,0.395821472,0.26111481,0.032895793,1.719682294,-0.194464898,0.591931003,-0.069999,0,-0.069999
2017/4/27,0.126141079,-1.090513739,0.007032729,-0.175168608,-1.997729264,0.728177975,0.006868998,0.559999,0.559999,0
2017/4/28,0.079567682,-0.971452766,-0.197192662,-0.251910691,0.385471679,0.621067779,0.476580957,-1.33,0,-1.33
2017/5/2,-0.447212376,0.3211268,0.018330329,0.973909141,-0.111511884,0.862770059,0.663372354,3.680001,3.680001,0
2017/5/3,0.003327566,0.502563764,0.124384367,0.339902401,-0.062509986,0.432592574,0.249851347,0.569999,0.569999,0
2017/5/4,0.266196386,-0.539201765,0.086316417,0.186444748,-0.107308033,0.188099405,0.392504084,1.869999,1.869999,0
2017/5/5,0.222347592,-1.241954968,-0.598034851,-0.568148055,-0.57726514,-0.346241253,-1.22375124,-0.839996,0,-0.839996
2017/5/8,-0.119205298,-0.713160587,-0.209885666,0.178997643,-0.490572035,1.745726606,-0.560511421,0.019996,0.019996,0
2017/5/9,0.275162445,-0.294085686,-0.880961447,-0.258041663,0.682939091,0.037655497,-0.69775012,0.360001,0.360001,0
2017/5/10,0.036367243,0.410592101,0.407018765,0.131356738,1.688970907,0.950107286,0.862673822,-0.189999,0,-0.189999
