Date,Rf,TWII,OVX,Plastic_Chemical,Iron_Steel,Building Materials_Construction,Finance_Insurance,Trading_Consumer Goods,Semiconductors ,Communications Technology_Internet ,Electronic Parts_Components
2011/2/15,1.381,8721.930,30.470,137.40,99.80,110.34,107.55,134.35,95.52,139.55,102.71
2011/2/16,1.390,8712.960,31.420,137.06,99.45,110.47,108.09,134.83,95.26,139.69,101.92
2011/2/17,1.389,8683.880,31.040,138.37,98.57,108.90,106.49,136.44,94.75,138.86,101.67
2011/2/18,1.399,8843.840,30.820,140.64,100.26,112.74,111.04,138.01,95.55,141.76,103.04
2011/2/22,1.379,8673.670,38.540,140.70,98.14,109.65,108.20,136.32,93.67,140.88,101.50
2011/2/23,1.387,8528.940,41.920,135.40,98.32,107.68,106.94,134.35,91.86,140.40,100.04
2011/2/24,1.384,8541.640,42.620,135.93,98.58,106.96,106.95,135.04,91.79,141.39,99.56
2011/2/25,1.405,8599.650,42.490,135.61,98.11,102.85,106.30,136.74,92.62,146.61,101.10
2011/3/1,1.433,8727.560,41.850,136.20,99.53,102.80,107.84,138.93,93.47,149.13,103.88
2011/3/2,1.428,8619.900,42.250,132.14,98.69,102.65,106.51,137.61,92.92,149.24,103.11
2011/3/3,1.432,8738.370,40.420,135.02,99.87,102.83,108.22,137.79,93.67,150.13,104.48
2011/3/4,1.436,8784.400,44.870,136.74,99.18,98.73,108.77,137.64,94.16,150.94,104.99
2011/3/7,1.417,8713.790,45.160,134.81,98.94,95.94,108.85,137.79,93.22,149.05,104.40
2011/3/8,1.425,8747.750,44.210,135.85,98.73,96.99,108.74,140.53,93.80,150.21,105.24
2011/3/9,1.422,8750.020,43.000,135.24,98.49,97.19,109.48,141.39,93.32,151.01,104.20
2011/3/10,1.411,8642.900,42.860,132.47,97.84,99.23,109.00,141.76,91.93,148.91,101.90
2011/3/11,1.398,8567.820,41.360,132.58,97.18,98.82,108.36,140.97,91.34,145.65,100.39
2011/3/14,1.391,8520.020,40.990,136.25,100.23,95.46,105.04,140.51,90.76,144.75,99.43
2011/3/15,1.341,8234.780,42.340,133.47,99.12,91.16,101.25,137.58,87.32,140.36,94.85
2011/3/16,1.347,8324.580,42.820,135.47,99.53,93.20,102.34,139.84,88.24,144.02,94.44
2011/3/17,1.311,8282.690,43.100,136.69,99.26,93.55,102.55,139.99,87.65,142.55,92.92
2011/3/18,1.338,8394.750,41.900,138.19,99.88,96.18,103.31,142.25,89.25,144.53,95.03
2011/3/21,1.341,8467.710,39.100,140.29,99.88,96.79,104.68,141.94,90.00,145.02,96.31
2011/3/22,1.345,8508.040,37.900,139.52,99.89,97.48,106.54,142.85,89.92,145.59,97.47
2011/3/23,1.352,8545.080,36.360,140.76,100.40,97.71,107.44,143.37,89.92,144.41,97.67
2011/3/24,1.359,8576.400,35.980,139.87,100.53,98.74,107.34,142.55,90.62,146.79,97.94
2011/3/25,1.358,8610.390,34.700,139.75,100.57,97.70,107.52,141.76,91.86,147.31,98.33
2011/3/28,1.364,8553.060,34.290,139.63,100.18,95.89,107.65,141.26,91.30,147.31,96.37
2011/3/29,1.358,8596.570,33.490,141.63,101.14,96.55,108.65,143.15,90.88,149.04,96.23
2011/3/30,1.356,8646.310,33.070,143.07,102.36,97.25,109.97,143.35,90.58,150.68,96.50
2011/3/31,1.349,8683.300,34.620,142.86,101.98,97.88,110.49,143.61,90.93,153.96,96.39
2011/4/1,1.361,8705.130,33.910,143.66,101.75,99.51,110.19,146.84,91.25,153.22,97.29
2011/4/6,1.363,8851.980,32.400,146.24,101.83,100.11,111.39,148.90,93.22,157.02,100.19
2011/4/7,1.356,8901.720,32.770,147.88,102.17,101.74,111.26,148.56,93.44,157.16,101.77
2011/4/8,1.352,8894.540,35.500,146.85,102.01,101.74,111.36,150.89,93.20,154.92,102.28
2011/4/11,1.351,8880.270,33.860,147.77,101.81,102.90,110.33,154.26,91.92,157.21,101.26
2011/4/12,1.344,8732.590,34.480,145.13,101.16,101.94,109.12,150.93,90.22,153.78,98.57
2011/4/13,1.345,8780.200,32.780,145.69,101.56,102.45,109.06,150.23,90.57,155.23,99.88
2011/4/14,1.350,8802.730,32.380,145.29,101.61,102.28,108.73,151.17,89.80,158.33,100.38
2011/4/15,1.358,8718.120,31.580,143.44,100.97,102.40,107.66,149.52,88.75,158.57,99.99
2011/4/18,1.354,8714.480,30.720,143.92,100.20,101.60,107.71,150.42,87.79,159.03,99.87
2011/4/19,1.358,8638.550,30.000,142.58,99.98,101.18,105.75,151.07,86.80,157.95,99.02
2011/4/20,1.360,8813.280,30.360,145.54,100.86,101.87,108.51,151.15,88.48,162.06,101.53
2011/4/21,1.357,8957.650,30.150,150.32,101.51,102.74,112.15,154.88,89.68,161.69,102.46
2011/4/25,1.361,8950.750,31.220,146.93,101.43,105.29,114.10,161.73,89.25,162.14,101.54
2011/4/26,1.358,8948.140,30.680,147.94,102.01,104.68,111.89,158.52,89.80,162.84,102.42
2011/4/27,1.365,9049.250,30.390,150.02,102.74,105.97,114.34,163.60,91.48,162.00,103.04
2011/4/28,1.387,9040.770,30.210,150.41,103.10,105.37,114.06,161.13,91.91,163.46,101.83
2011/4/29,1.421,9007.870,30.390,150.92,102.21,104.19,114.08,160.88,91.68,163.26,99.89
2011/5/3,1.407,8946.080,31.820,149.01,102.07,104.81,114.03,161.86,92.69,158.10,99.18
2011/5/4,1.388,8947.350,31.850,147.08,101.80,105.39,113.29,161.17,92.73,157.58,100.37
2011/5/5,1.389,9018.610,42.510,147.70,101.22,105.80,114.12,159.56,93.43,160.72,100.92
2011/5/6,1.390,8977.230,41.440,145.70,100.96,108.53,113.16,160.32,93.49,159.32,100.70
2011/5/9,1.388,9035.480,42.090,145.61,100.90,108.12,114.72,163.64,94.58,158.84,101.90
2011/5/10,1.379,9023.280,40.450,148.03,101.10,107.77,114.60,162.35,93.43,157.17,101.94
2011/5/11,1.389,9020.400,42.830,148.80,101.05,107.92,114.22,163.14,93.68,157.26,99.74
2011/5/12,1.388,9033.680,42.340,148.13,100.99,107.21,113.01,166.13,94.40,161.73,97.95
2011/5/13,1.392,9006.610,39.730,146.82,101.13,106.74,113.22,161.51,94.89,158.84,99.13
2011/5/16,1.396,8911.710,40.510,145.42,100.69,106.17,112.08,158.79,93.59,156.56,98.75
2011/5/17,1.402,8884.090,38.670,145.90,100.42,106.04,111.90,158.70,93.48,156.82,97.30
2011/5/18,1.425,8944.840,38.600,147.34,101.03,106.98,111.68,163.43,93.69,158.69,98.49
2011/5/19,1.443,8892.880,37.290,146.51,100.71,106.22,111.48,161.04,92.92,159.45,97.08
2011/5/20,1.456,8837.030,37.180,144.84,100.55,105.18,110.68,158.14,92.20,159.11,96.91
2011/5/23,1.443,8747.510,38.730,144.27,99.50,105.29,109.25,155.36,91.21,158.56,94.37
2011/5/24,1.421,8756.610,36.580,143.79,99.16,105.28,109.79,159.64,91.00,157.59,94.70
2011/5/25,1.428,8727.090,35.530,143.98,98.24,107.30,109.17,159.37,90.48,157.19,94.48
2011/5/26,1.450,8788.400,34.010,144.28,97.97,107.07,110.00,159.13,90.43,159.23,96.39
2011/5/27,1.453,8810.000,33.470,144.40,97.50,106.82,109.91,163.06,90.93,158.70,96.63
2011/5/31,1.462,8988.840,33.510,144.17,98.68,109.08,112.37,163.70,94.05,162.12,98.83
2011/6/1,1.466,9062.350,34.770,146.82,98.53,108.76,112.87,161.69,94.85,164.71,99.01
2011/6/2,1.429,8991.360,33.260,145.80,98.06,108.51,112.30,162.57,93.96,163.35,98.38
2011/6/3,1.417,9046.280,32.370,146.93,98.64,108.74,112.67,162.29,94.59,166.36,99.11
2011/6/7,1.446,9057.100,33.620,145.61,98.65,108.55,112.82,159.44,94.38,169.91,99.26
2011/6/8,1.488,9007.530,32.830,144.79,98.44,108.07,111.94,160.83,94.33,167.61,97.68
2011/6/9,1.475,9000.940,32.160,145.36,98.14,108.28,112.56,158.68,93.95,166.95,97.29
2011/6/10,1.487,8837.820,33.470,143.45,97.92,107.06,110.93,155.93,91.94,161.57,96.29
2011/6/13,1.514,8712.950,34.690,140.59,97.16,106.57,109.44,156.90,90.69,157.75,95.02
2011/6/14,1.538,8829.210,32.570,141.82,98.06,107.43,110.30,160.80,92.00,162.11,96.13
2011/6/15,1.539,8831.450,35.750,143.10,98.73,107.94,109.93,157.58,92.47,159.09,96.39
2011/6/16,1.503,8654.430,35.590,140.92,97.64,106.84,108.09,156.95,90.45,153.97,95.22
2011/6/17,1.488,8636.100,36.310,140.96,97.06,108.60,107.92,158.44,89.51,153.66,95.13
2011/6/20,1.481,8530.680,35.910,138.89,97.12,107.48,106.84,158.27,89.10,152.20,92.22
2011/6/21,1.473,8597.620,35.720,137.13,97.35,107.71,108.20,161.01,90.48,154.51,92.99
2011/6/22,1.492,8621.040,34.290,136.11,97.22,108.21,109.30,159.57,90.44,157.77,92.42
2011/6/23,1.507,8567.280,34.480,134.79,97.58,109.03,108.26,164.38,89.52,158.09,90.72
2011/6/24,1.501,8532.830,35.080,132.83,97.62,109.98,108.02,164.81,88.24,156.32,90.25
2011/6/27,1.492,8500.160,34.660,132.68,97.15,109.34,107.84,163.83,87.32,155.65,90.81
2011/6/28,1.492,8478.860,32.880,132.72,96.56,108.93,107.34,163.32,87.56,154.37,90.86
2011/6/29,1.503,8573.380,32.290,136.32,97.72,110.12,110.02,163.99,87.22,152.59,91.93
2011/6/30,1.509,8652.590,31.360,138.75,99.29,110.75,111.65,167.55,87.81,150.83,92.78
2011/7/1,1.487,8739.820,30.570,139.77,99.59,112.34,113.14,169.33,88.28,154.74,92.99
2011/7/5,1.474,8784.440,30.790,144.48,99.35,115.18,112.74,173.10,88.25,157.33,92.85
2011/7/6,1.470,8824.440,31.040,145.10,99.77,114.22,113.71,173.56,88.27,160.67,93.96
2011/7/7,1.473,8773.420,30.960,142.49,100.13,115.42,114.55,173.49,87.49,156.46,93.95
2011/7/8,1.482,8749.550,30.860,143.04,100.36,116.51,113.79,172.94,87.00,153.88,93.63
2011/7/11,1.480,8665.850,33.980,140.97,100.26,114.59,113.90,173.55,85.15,153.66,92.34
2011/7/12,1.472,8491.010,33.300,138.36,99.21,112.01,111.92,171.56,83.05,149.71,90.06
2011/7/13,1.481,8488.060,33.600,140.75,99.78,112.66,111.76,174.75,83.05,148.02,89.10
2011/7/14,1.486,8481.350,33.570,141.95,99.28,112.72,111.48,175.26,82.44,150.90,87.73
2011/7/15,1.490,8574.910,31.880,143.38,100.33,115.26,113.80,177.04,82.78,150.92,89.03
2011/7/18,1.495,8538.570,32.850,143.87,97.05,115.79,114.59,180.59,81.59,150.64,89.35
2011/7/19,1.516,8524.570,31.460,142.78,96.15,116.14,114.21,183.00,80.83,152.02,89.51
2011/7/20,1.537,8706.170,31.180,144.12,96.48,116.75,116.04,188.61,83.96,154.16,91.96
2011/7/21,1.540,8717.140,31.080,145.02,95.03,117.75,115.54,189.65,84.05,153.97,92.91
2011/7/22,1.549,8765.320,30.630,146.59,94.12,119.28,116.46,189.58,84.44,152.08,93.96
2011/7/25,1.544,8683.510,31.230,145.95,92.59,116.26,115.04,180.79,83.96,150.60,92.59
2011/7/26,1.545,8794.240,31.170,146.85,91.89,116.00,116.69,183.56,85.98,154.78,92.16
2011/7/27,1.545,8817.490,32.340,145.75,92.93,116.02,116.91,189.52,85.89,154.35,92.15
2011/7/28,1.568,8767.200,33.130,146.91,92.39,115.58,116.45,189.88,84.80,151.76,92.28
2011/7/29,1.590,8644.180,33.640,145.51,92.95,115.42,114.67,184.57,83.13,148.95,90.51
2011/8/1,1.583,8701.380,34.290,140.48,94.66,117.54,118.06,187.96,83.47,150.37,92.15
2011/8/2,1.530,8584.720,35.270,134.94,94.10,116.49,116.70,186.90,82.26,152.15,91.00
2011/8/3,1.485,8456.860,34.020,133.96,93.77,114.59,114.77,180.18,80.75,150.28,89.29
2011/8/4,1.476,8317.270,42.940,130.70,93.12,109.61,115.16,172.26,79.61,149.17,87.81
2011/8/5,1.402,7853.130,42.370,124.76,89.94,102.37,108.50,165.35,75.13,142.79,82.39
2011/8/8,1.392,7552.800,56.170,120.32,88.10,97.60,103.81,160.37,73.01,138.43,78.00
2011/8/9,1.361,7493.120,61.820,119.39,86.64,100.48,102.59,163.68,71.66,137.17,76.95
2011/8/10,1.371,7736.320,59.450,121.74,89.06,104.60,107.39,168.68,74.61,140.55,78.12
2011/8/11,1.341,7719.090,50.250,121.85,89.36,103.47,106.79,166.81,75.46,140.87,77.42
2011/8/12,1.375,7637.020,49.060,120.45,89.53,102.35,105.07,167.15,74.22,139.93,76.40
2011/8/15,1.385,7819.390,44.660,122.99,90.59,103.77,107.04,170.08,76.38,143.80,78.13
2011/8/16,1.407,7798.590,43.950,123.26,90.76,103.85,106.65,169.13,75.65,143.73,78.27
2011/8/17,1.408,7741.760,42.670,123.71,90.51,103.50,106.43,169.07,74.88,141.79,77.37
2011/8/18,1.358,7614.970,57.420,122.51,90.48,100.82,105.09,167.24,73.08,139.67,75.06
2011/8/19,1.320,7342.960,55.290,119.01,88.49,96.03,101.09,162.29,71.32,135.71,70.45
2011/8/22,1.342,7312.590,52.400,118.87,89.17,93.07,101.26,162.63,72.38,135.49,68.58
2011/8/23,1.385,7550.230,47.670,122.15,90.58,96.20,104.54,167.08,74.69,139.69,72.21
2011/8/24,1.387,7502.930,47.890,121.84,89.81,94.40,103.46,164.96,75.44,139.08,72.61
2011/8/25,1.416,7410.870,51.420,121.36,89.71,89.46,101.62,163.01,74.89,139.76,71.89
2011/8/26,1.445,7445.100,48.120,121.97,89.04,88.01,101.51,163.28,75.89,140.36,73.42
2011/8/29,1.455,7578.010,45.630,124.17,90.40,90.92,102.86,168.48,77.57,140.74,75.30
2011/8/30,1.431,7646.190,44.740,125.08,90.52,93.50,103.20,170.45,77.89,140.10,76.88
2011/8/31,1.411,7741.360,44.330,126.24,94.60,93.63,104.22,170.59,78.42,140.10,77.91
2011/9/1,1.438,7757.760,42.770,126.98,93.04,95.00,105.98,174.87,77.76,140.44,77.74
2011/9/2,1.422,7757.060,45.330,127.62,92.46,95.78,106.24,176.12,77.37,138.67,77.61
2011/9/6,1.369,7367.190,47.410,120.78,89.38,89.69,98.30,165.24,74.52,135.33,73.41
2011/9/7,1.376,7529.010,44.900,122.01,91.06,91.29,99.40,167.55,77.31,140.34,75.43
2011/9/8,1.316,7548.370,45.700,121.85,91.90,91.24,99.72,166.71,77.28,141.50,75.64
2011/9/9,1.297,7610.570,49.450,122.23,91.87,91.35,99.97,170.02,77.91,143.57,76.29
2011/9/13,1.280,7391.370,45.140,118.67,89.66,89.34,94.93,166.56,76.86,140.16,74.64
2011/9/14,1.275,7228.470,43.720,117.06,89.22,86.91,91.22,161.03,75.45,139.54,72.67
2011/9/15,1.256,7385.680,42.050,118.79,90.35,90.32,92.79,161.63,78.11,140.82,74.18
2011/9/16,1.258,7577.400,41.700,121.02,91.64,93.00,96.48,163.35,80.95,142.79,76.77
2011/9/19,1.250,7480.880,45.930,120.50,90.96,90.59,93.87,159.13,80.55,139.84,75.32
2011/9/20,1.244,7492.850,45.800,120.43,90.87,92.04,93.46,156.23,80.82,140.43,75.58
2011/9/21,1.254,7535.880,47.350,120.44,90.97,91.30,94.18,154.51,82.30,139.00,76.18
2011/9/22,1.245,7305.500,55.610,116.38,89.43,89.17,91.12,150.56,80.08,135.71,74.47
2011/9/23,1.224,7046.220,54.630,111.68,88.00,85.68,87.36,141.57,77.36,132.26,71.58
2011/9/26,1.234,6877.120,54.310,109.42,87.45,80.66,85.30,137.84,75.81,130.24,68.52
2011/9/27,1.267,7089.950,50.130,112.48,88.54,81.63,88.69,143.52,79.20,131.82,69.68
2011/9/28,1.279,7146.980,53.510,112.75,88.44,82.24,89.26,149.80,79.54,135.61,70.22
2011/9/29,1.288,7182.610,50.620,113.48,88.02,84.83,90.24,152.11,79.55,135.04,70.09
2011/9/30,1.289,7225.380,55.680,114.11,88.81,85.38,91.28,153.03,79.87,135.59,70.71
2011/10/3,1.262,7013.970,58.650,111.00,87.61,83.19,86.74,145.61,78.01,134.11,69.10
2011/10/4,1.248,7047.870,57.090,110.10,87.97,81.93,87.39,144.67,78.68,135.30,69.56
2011/10/5,1.266,6989.150,52.790,109.74,87.11,81.02,86.18,144.84,78.42,134.51,68.00
2011/10/6,1.277,7132.000,50.040,114.76,87.77,82.62,88.60,149.87,78.69,136.29,68.59
2011/10/7,1.285,7211.960,49.710,118.17,88.42,83.36,91.19,155.03,78.32,135.05,68.45
2011/10/11,1.321,7398.710,47.070,119.74,88.71,86.15,94.14,158.37,79.72,138.42,70.94
2011/10/12,1.310,7382.350,47.530,118.39,87.68,87.93,93.27,157.78,80.24,138.49,70.95
2011/10/13,1.298,7428.330,47.760,119.58,88.13,88.69,93.58,157.66,80.46,139.54,71.53
2011/10/14,1.301,7358.080,45.350,117.97,87.72,87.49,91.78,156.21,80.47,138.16,70.71
2011/10/17,1.326,7461.120,50.140,119.80,88.26,89.47,93.13,159.34,81.41,139.42,71.59
2011/10/18,1.316,7359.480,47.800,118.52,87.22,88.10,91.20,157.16,80.97,136.96,70.58
2011/10/19,1.306,7353.370,50.010,119.30,87.38,87.69,91.69,158.57,80.94,136.06,70.23
2011/10/20,1.311,7244.320,49.520,117.93,86.54,87.10,89.85,155.27,79.60,135.31,69.31
2011/10/21,1.315,7254.510,48.030,118.20,86.69,86.63,90.76,156.42,80.12,134.74,69.37
2011/10/24,1.340,7470.300,45.600,120.66,87.99,88.71,94.88,163.20,82.12,137.53,71.39
2011/10/25,1.353,7491.210,48.270,120.78,87.94,89.44,94.77,162.36,81.90,136.72,71.51
2011/10/26,1.355,7535.820,47.590,121.15,88.01,89.53,95.05,162.60,82.21,137.86,72.16
2011/10/27,1.363,7565.210,43.820,121.74,88.17,91.24,95.48,163.07,81.80,137.53,72.12
2011/10/28,1.379,7616.060,41.580,122.65,89.03,91.48,97.35,163.48,82.32,137.36,71.66
2011/10/31,1.374,7587.690,43.260,122.30,88.53,90.35,97.54,161.18,82.46,137.57,71.05
2011/11/1,1.344,7622.010,46.630,122.00,88.40,91.12,97.03,160.70,82.72,136.00,71.50
2011/11/2,1.324,7598.450,45.560,121.19,87.95,90.56,95.08,159.19,83.07,136.44,71.44
2011/11/3,1.319,7460.310,43.850,119.10,87.46,89.33,92.09,156.99,81.77,134.27,70.59
2011/11/4,1.326,7603.230,42.450,121.05,87.82,91.25,94.50,159.42,83.81,135.38,71.50
2011/11/7,1.330,7621.720,43.300,121.78,87.47,91.57,93.90,158.96,83.77,137.11,72.29
2011/11/8,1.338,7600.790,43.350,121.59,87.27,90.97,93.69,156.99,83.38,137.78,72.83
2011/11/9,1.337,7561.860,48.970,122.13,87.43,90.67,93.20,156.60,82.91,137.35,71.91
2011/11/10,1.321,7308.680,47.840,119.35,86.24,87.26,88.45,149.65,80.69,135.29,69.00
2011/11/11,1.326,7367.290,46.600,119.47,86.16,87.91,89.20,155.39,81.41,135.43,69.44
2011/11/14,1.339,7525.650,46.410,121.62,86.56,89.36,90.45,158.90,83.82,139.17,70.41
2011/11/15,1.325,7491.060,43.050,120.98,85.96,88.37,89.54,156.30,83.55,139.71,69.55
2011/11/16,1.327,7387.520,43.290,118.80,85.38,86.93,87.29,152.33,82.73,139.56,68.71
2011/11/17,1.325,7387.810,42.940,117.57,84.64,86.63,86.77,151.06,83.01,141.60,68.84
2011/11/18,1.327,7233.780,42.940,112.55,83.20,85.02,86.58,149.83,81.49,137.85,68.01
2011/11/21,1.316,7042.640,44.820,109.05,80.56,81.23,85.00,146.63,79.74,133.95,65.82
2011/11/22,1.319,7000.030,42.940,109.35,81.61,80.23,84.88,144.03,79.53,131.47,64.13
2011/11/23,1.312,6806.430,45.190,106.38,80.57,77.22,81.94,139.99,78.15,128.45,61.79
2011/11/25,1.316,6784.520,69.120,106.03,84.55,77.21,82.89,139.48,76.51,123.63,61.71
2011/11/28,1.327,6898.780,44.520,107.45,84.54,77.82,84.11,142.82,78.68,123.44,62.53
2011/11/29,1.320,6988.650,42.700,108.64,84.71,78.87,85.21,143.25,79.11,124.81,63.77
2011/11/30,1.317,6904.120,41.000,106.41,84.46,77.24,83.30,138.71,79.42,123.10,61.63
2011/12/1,1.324,7178.690,40.890,110.95,85.04,81.35,88.63,147.57,82.05,125.73,63.85
2011/12/2,1.308,7140.680,39.800,110.39,84.70,80.98,88.34,147.64,81.49,125.00,63.27
2011/12/5,1.293,7098.080,39.340,111.08,84.44,80.41,87.62,149.41,81.16,122.92,62.99
2011/12/6,1.289,6956.280,38.230,107.95,83.15,78.85,85.66,144.92,79.44,122.55,61.96
2011/12/7,1.285,7033.000,38.340,110.83,83.71,79.23,86.91,147.99,80.24,121.76,62.29
2011/12/8,1.280,6982.900,40.270,110.77,83.81,77.84,85.94,146.85,79.61,120.78,61.34
2011/12/9,1.264,6893.300,38.870,109.67,82.91,76.43,85.18,147.57,77.97,119.48,60.69
2011/12/12,1.264,6949.040,40.450,110.82,83.65,74.10,85.65,145.73,78.90,119.79,61.08
2011/12/13,1.254,6896.310,39.390,109.87,83.24,74.16,83.75,142.23,79.03,120.08,60.53
2011/12/14,1.257,6922.570,43.820,110.51,82.89,74.87,83.97,142.34,78.64,121.47,61.21
2011/12/15,1.245,6764.590,45.040,107.86,81.87,73.03,81.58,139.02,76.30,120.10,60.36
2011/12/16,1.245,6785.090,41.730,107.65,82.15,72.71,81.77,139.16,76.54,120.26,60.74
2011/12/19,1.249,6633.330,41.270,106.35,81.19,68.16,78.14,132.27,75.41,119.23,58.52
2011/12/20,1.265,6662.640,38.960,105.51,81.08,68.07,77.53,135.89,75.92,121.40,58.85
2011/12/21,1.279,6966.480,36.370,109.82,83.00,72.28,82.69,142.20,79.83,124.44,62.29
2011/12/22,1.275,6966.350,35.810,110.07,83.31,72.08,84.26,141.45,79.17,124.45,62.34
2011/12/23,1.281,7110.730,35.740,111.92,84.29,75.43,87.79,144.66,80.52,124.51,64.43
2011/12/27,1.274,7085.030,36.950,112.18,84.25,75.73,86.76,145.04,80.32,123.57,64.33
2011/12/28,1.271,7056.670,38.730,110.67,84.21,75.97,86.57,144.92,80.19,123.40,63.80
2011/12/29,1.272,7074.820,38.660,109.63,84.25,76.19,86.43,147.23,80.53,123.79,64.53
2011/12/30,1.286,7072.080,38.740,109.94,84.08,75.38,86.55,146.43,80.43,123.65,64.57
2012/1/3,1.301,7053.380,40.070,109.54,84.50,76.00,86.17,148.31,80.36,123.33,64.48
2012/1/4,1.297,7082.970,39.040,110.12,84.50,75.00,86.38,147.97,80.79,123.72,64.82
2012/1/5,1.305,7130.860,38.700,111.21,84.55,75.33,86.95,149.26,81.30,123.56,65.54
2012/1/6,1.305,7120.510,37.120,112.28,84.42,75.48,85.65,148.98,80.94,122.82,65.98
2012/1/9,1.298,7093.040,36.520,112.26,84.37,75.26,84.75,147.40,80.47,121.31,65.80
2012/1/10,1.294,7178.870,35.440,113.40,84.53,76.42,86.15,149.64,81.58,121.05,66.56
2012/1/11,1.285,7188.210,35.520,113.12,84.46,77.21,85.74,150.26,81.99,121.58,66.83
2012/1/12,1.280,7186.580,36.590,113.52,84.35,76.54,85.55,146.64,82.43,121.58,66.76
2012/1/13,1.285,7181.540,35.620,113.59,84.27,76.01,85.55,146.38,82.57,122.62,66.79
2012/1/17,1.281,7221.080,33.970,114.29,84.58,79.50,85.33,148.69,81.85,122.86,68.39
2012/1/18,1.282,7233.690,32.590,114.65,84.52,80.49,83.90,148.49,82.85,121.49,69.64
2012/1/30,1.271,7407.410,31.740,116.56,85.54,82.53,85.96,149.15,86.05,121.65,70.88
2012/1/31,1.266,7517.080,32.310,117.75,86.19,83.50,89.22,150.08,86.77,122.21,71.37
2012/2/1,1.259,7549.210,32.180,117.67,86.08,84.31,90.59,150.05,86.08,123.99,72.23
2012/2/2,1.268,7652.460,31.810,118.51,87.50,87.06,91.71,152.75,85.74,125.79,74.39
2012/2/3,1.274,7674.990,30.710,118.58,87.81,85.92,91.98,151.88,85.84,126.94,74.25
2012/2/6,1.283,7687.980,31.200,119.93,87.59,85.50,93.62,150.55,86.41,126.92,75.16
2012/2/7,1.284,7707.440,32.410,119.30,87.50,85.28,93.80,150.35,86.71,124.53,75.80
2012/2/8,1.286,7869.910,32.320,120.85,88.39,87.71,96.04,152.51,87.56,127.39,78.08
2012/2/9,1.287,7910.780,32.430,120.96,89.60,88.29,96.39,153.80,88.09,128.26,79.18
2012/2/10,1.297,7862.270,32.830,120.33,88.85,90.73,96.44,151.00,86.89,127.09,78.71
2012/2/13,1.293,7912.910,33.300,121.27,88.74,92.38,96.94,152.36,87.34,126.83,79.30
2012/2/14,1.261,7884.080,33.640,122.50,88.19,90.59,95.18,150.99,87.98,127.51,78.59
2012/2/15,1.258,8005.240,34.850,124.07,89.28,92.23,96.47,151.64,89.44,128.86,79.29
2012/2/16,1.260,7869.700,33.990,122.93,89.01,90.17,94.04,149.14,88.20,127.91,77.16
2012/2/17,1.268,7894.360,33.050,124.08,89.96,90.55,94.05,147.35,89.23,127.60,77.20
2012/2/21,1.273,7921.500,34.680,127.12,91.20,91.37,93.11,148.90,89.57,128.84,77.59
2012/2/22,1.273,8001.680,33.670,127.77,91.43,92.99,94.08,148.37,89.88,130.32,78.66
2012/2/23,1.277,7937.300,33.210,127.10,90.58,93.38,93.10,147.38,88.38,129.86,78.70
2012/2/24,1.276,7959.340,33.800,127.00,90.51,93.19,93.75,148.81,88.87,129.93,78.40
2012/2/29,1.277,8121.440,32.520,128.40,91.61,94.25,95.89,151.59,90.37,132.13,78.97
2012/3/1,1.280,8118.340,33.200,127.69,92.39,94.63,95.04,152.03,90.06,132.25,79.45
2012/3/2,1.284,8144.040,32.910,128.31,92.32,95.50,94.75,151.87,90.38,132.40,80.48
2012/3/5,1.262,8004.740,33.340,126.77,90.98,94.54,92.21,149.89,88.63,130.65,79.51
2012/3/6,1.255,7937.970,34.340,126.73,90.17,93.18,91.40,148.92,88.55,129.32,78.04
2012/3/7,1.252,7903.080,32.930,125.66,89.63,92.56,90.48,147.46,88.32,129.42,78.20
2012/3/8,1.254,7984.560,32.120,125.82,90.10,94.68,92.60,149.88,88.88,129.17,78.92
2012/3/9,1.260,8016.010,31.420,126.25,90.51,94.39,92.36,150.01,89.44,129.42,80.73
2012/3/12,1.261,7927.550,30.000,124.91,90.18,93.42,91.47,147.66,88.80,127.32,80.31
2012/3/13,1.260,8031.510,29.450,126.27,91.02,94.38,94.58,148.97,89.87,129.04,80.29
2012/3/14,1.275,8125.260,29.310,127.74,91.27,95.14,94.50,152.69,91.61,130.42,81.78
2012/3/15,1.297,8121.620,29.440,127.10,91.10,95.04,94.99,151.94,91.96,128.43,82.10
2012/3/16,1.294,8054.940,28.680,125.52,90.05,94.76,94.25,150.41,90.28,127.68,82.29
2012/3/19,1.295,8043.920,26.850,124.11,90.19,94.10,94.59,150.01,91.69,128.16,81.64
2012/3/20,1.297,7972.700,27.870,122.57,89.77,93.82,93.50,150.44,90.99,127.10,80.84
2012/3/21,1.294,7981.940,26.930,121.07,89.91,94.17,93.26,149.72,91.89,128.28,80.90
2012/3/22,1.289,8059.940,27.510,122.84,89.97,93.68,94.33,151.08,92.39,129.36,81.61
2012/3/23,1.284,8076.610,28.170,122.72,90.14,94.35,94.81,152.59,92.59,129.53,82.09
2012/3/26,1.281,7967.620,27.890,119.94,89.36,95.00,92.75,151.15,91.23,129.38,80.96
2012/3/27,1.276,8029.460,27.530,121.08,89.87,95.67,93.20,151.63,92.63,129.46,81.03
2012/3/28,1.271,8038.070,28.030,121.04,89.70,95.85,92.65,151.92,92.25,130.03,81.19
2012/3/29,1.271,7872.660,28.940,119.79,88.53,91.78,90.15,148.65,90.01,126.88,78.69
